,taps,spoint,dips,sdips,beeps,sbeeps,spointless,time_concert
2021-10-26 19:15:07.600000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5221600.0
2021-10-26 19:15:07.620000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5221620.0
2021-10-26 19:15:07.640000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5221640.0
2021-10-26 19:15:07.660000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5221660.0
2021-10-26 19:15:07.680000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5221680.0
2021-10-26 19:15:07.700000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5221700.0
2021-10-26 19:15:07.720000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5221720.0
2021-10-26 19:15:07.740000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5221740.0
2021-10-26 19:15:07.760000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5221760.0
2021-10-26 19:15:07.780000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5221780.0
2021-10-26 19:15:07.800000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5221800.0
2021-10-26 19:15:07.820000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5221820.0
2021-10-26 19:15:07.840000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5221840.0
2021-10-26 19:15:07.860000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5221860.0
2021-10-26 19:15:07.880000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5221880.0
2021-10-26 19:15:07.900000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5221900.0
2021-10-26 19:15:07.920000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5221920.0
2021-10-26 19:15:07.940000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5221940.0
2021-10-26 19:15:07.960000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5221960.0
2021-10-26 19:15:07.980000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5221980.0
2021-10-26 19:15:08+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222000.0
2021-10-26 19:15:08.020000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222020.0
2021-10-26 19:15:08.040000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222040.0
2021-10-26 19:15:08.060000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222060.0
2021-10-26 19:15:08.080000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222080.0
2021-10-26 19:15:08.100000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222100.0
2021-10-26 19:15:08.120000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222120.0
2021-10-26 19:15:08.140000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222140.0
2021-10-26 19:15:08.160000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222160.0
2021-10-26 19:15:08.180000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222180.0
2021-10-26 19:15:08.200000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222200.0
2021-10-26 19:15:08.220000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222220.0
2021-10-26 19:15:08.240000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222240.0
2021-10-26 19:15:08.260000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222260.0
2021-10-26 19:15:08.280000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222280.0
2021-10-26 19:15:08.300000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222300.0
2021-10-26 19:15:08.320000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222320.0
2021-10-26 19:15:08.340000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222340.0
2021-10-26 19:15:08.360000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222360.0
2021-10-26 19:15:08.380000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222380.0
2021-10-26 19:15:08.400000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222400.0
2021-10-26 19:15:08.420000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222420.0
2021-10-26 19:15:08.440000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222440.0
2021-10-26 19:15:08.460000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222460.0
2021-10-26 19:15:08.480000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222480.0
2021-10-26 19:15:08.500000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222500.0
2021-10-26 19:15:08.520000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222520.0
2021-10-26 19:15:08.540000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222540.0
2021-10-26 19:15:08.560000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222560.0
2021-10-26 19:15:08.580000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222580.0
2021-10-26 19:15:08.600000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222600.0
2021-10-26 19:15:08.620000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222620.0
2021-10-26 19:15:08.640000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222640.0
2021-10-26 19:15:08.660000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222660.0
2021-10-26 19:15:08.680000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222680.0
2021-10-26 19:15:08.700000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222700.0
2021-10-26 19:15:08.720000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222720.0
2021-10-26 19:15:08.740000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222740.0
2021-10-26 19:15:08.760000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222760.0
2021-10-26 19:15:08.780000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222780.0
2021-10-26 19:15:08.800000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222800.0
2021-10-26 19:15:08.820000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222820.0
2021-10-26 19:15:08.840000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222840.0
2021-10-26 19:15:08.860000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222860.0
2021-10-26 19:15:08.880000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222880.0
2021-10-26 19:15:08.900000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222900.0
2021-10-26 19:15:08.920000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222920.0
2021-10-26 19:15:08.940000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222940.0
2021-10-26 19:15:08.960000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222960.0
2021-10-26 19:15:08.980000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5222980.0
2021-10-26 19:15:09+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223000.0
2021-10-26 19:15:09.020000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223020.0
2021-10-26 19:15:09.040000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223040.0
2021-10-26 19:15:09.060000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223060.0
2021-10-26 19:15:09.080000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223080.0
2021-10-26 19:15:09.100000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223100.0
2021-10-26 19:15:09.120000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223120.0
2021-10-26 19:15:09.140000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223140.0
2021-10-26 19:15:09.160000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223160.0
2021-10-26 19:15:09.180000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223180.0
2021-10-26 19:15:09.200000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223200.0
2021-10-26 19:15:09.220000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223220.0
2021-10-26 19:15:09.240000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223240.0
2021-10-26 19:15:09.260000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223260.0
2021-10-26 19:15:09.280000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223280.0
2021-10-26 19:15:09.300000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223300.0
2021-10-26 19:15:09.320000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223320.0
2021-10-26 19:15:09.340000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223340.0
2021-10-26 19:15:09.360000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223360.0
2021-10-26 19:15:09.380000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223380.0
2021-10-26 19:15:09.400000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223400.0
2021-10-26 19:15:09.420000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223420.0
2021-10-26 19:15:09.440000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223440.0
2021-10-26 19:15:09.460000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223460.0
2021-10-26 19:15:09.480000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223480.0
2021-10-26 19:15:09.500000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223500.0
2021-10-26 19:15:09.520000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223520.0
2021-10-26 19:15:09.540000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223540.0
2021-10-26 19:15:09.560000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223560.0
2021-10-26 19:15:09.580000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223580.0
2021-10-26 19:15:09.600000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223600.0
2021-10-26 19:15:09.620000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223620.0
2021-10-26 19:15:09.640000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223640.0
2021-10-26 19:15:09.660000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223660.0
2021-10-26 19:15:09.680000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223680.0
2021-10-26 19:15:09.700000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223700.0
2021-10-26 19:15:09.720000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223720.0
2021-10-26 19:15:09.740000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223740.0
2021-10-26 19:15:09.760000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223760.0
2021-10-26 19:15:09.780000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223780.0
2021-10-26 19:15:09.800000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223800.0
2021-10-26 19:15:09.820000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223820.0
2021-10-26 19:15:09.840000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223840.0
2021-10-26 19:15:09.860000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223860.0
2021-10-26 19:15:09.880000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223880.0
2021-10-26 19:15:09.900000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223900.0
2021-10-26 19:15:09.920000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223920.0
2021-10-26 19:15:09.940000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223940.0
2021-10-26 19:15:09.960000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223960.0
2021-10-26 19:15:09.980000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5223980.0
2021-10-26 19:15:10+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224000.0
2021-10-26 19:15:10.020000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224020.0
2021-10-26 19:15:10.040000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224040.0
2021-10-26 19:15:10.060000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224060.0
2021-10-26 19:15:10.080000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224080.0
2021-10-26 19:15:10.100000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224100.0
2021-10-26 19:15:10.120000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224120.0
2021-10-26 19:15:10.140000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224140.0
2021-10-26 19:15:10.160000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224160.0
2021-10-26 19:15:10.180000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224180.0
2021-10-26 19:15:10.200000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224200.0
2021-10-26 19:15:10.220000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224220.0
2021-10-26 19:15:10.240000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224240.0
2021-10-26 19:15:10.260000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224260.0
2021-10-26 19:15:10.280000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224280.0
2021-10-26 19:15:10.300000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224300.0
2021-10-26 19:15:10.320000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224320.0
2021-10-26 19:15:10.340000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224340.0
2021-10-26 19:15:10.360000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224360.0
2021-10-26 19:15:10.380000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224380.0
2021-10-26 19:15:10.400000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224400.0
2021-10-26 19:15:10.420000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224420.0
2021-10-26 19:15:10.440000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224440.0
2021-10-26 19:15:10.460000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224460.0
2021-10-26 19:15:10.480000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224480.0
2021-10-26 19:15:10.500000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224500.0
2021-10-26 19:15:10.520000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224520.0
2021-10-26 19:15:10.540000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224540.0
2021-10-26 19:15:10.560000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224560.0
2021-10-26 19:15:10.580000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224580.0
2021-10-26 19:15:10.600000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224600.0
2021-10-26 19:15:10.620000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224620.0
2021-10-26 19:15:10.640000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224640.0
2021-10-26 19:15:10.660000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224660.0
2021-10-26 19:15:10.680000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224680.0
2021-10-26 19:15:10.700000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224700.0
2021-10-26 19:15:10.720000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224720.0
2021-10-26 19:15:10.740000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224740.0
2021-10-26 19:15:10.760000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224760.0
2021-10-26 19:15:10.780000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224780.0
2021-10-26 19:15:10.800000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224800.0
2021-10-26 19:15:10.820000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224820.0
2021-10-26 19:15:10.840000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224840.0
2021-10-26 19:15:10.860000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224860.0
2021-10-26 19:15:10.880000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224880.0
2021-10-26 19:15:10.900000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224900.0
2021-10-26 19:15:10.920000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224920.0
2021-10-26 19:15:10.940000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224940.0
2021-10-26 19:15:10.960000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224960.0
2021-10-26 19:15:10.980000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5224980.0
2021-10-26 19:15:11+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225000.0
2021-10-26 19:15:11.020000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225020.0
2021-10-26 19:15:11.040000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225040.0
2021-10-26 19:15:11.060000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225060.0
2021-10-26 19:15:11.080000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225080.0
2021-10-26 19:15:11.100000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225100.0
2021-10-26 19:15:11.120000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225120.0
2021-10-26 19:15:11.140000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225140.0
2021-10-26 19:15:11.160000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225160.0
2021-10-26 19:15:11.180000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225180.0
2021-10-26 19:15:11.200000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225200.0
2021-10-26 19:15:11.220000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225220.0
2021-10-26 19:15:11.240000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225240.0
2021-10-26 19:15:11.260000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225260.0
2021-10-26 19:15:11.280000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225280.0
2021-10-26 19:15:11.300000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225300.0
2021-10-26 19:15:11.320000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225320.0
2021-10-26 19:15:11.340000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225340.0
2021-10-26 19:15:11.360000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225360.0
2021-10-26 19:15:11.380000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225380.0
2021-10-26 19:15:11.400000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225400.0
2021-10-26 19:15:11.420000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225420.0
2021-10-26 19:15:11.440000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225440.0
2021-10-26 19:15:11.460000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225460.0
2021-10-26 19:15:11.480000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225480.0
2021-10-26 19:15:11.500000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225500.0
2021-10-26 19:15:11.520000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225520.0
2021-10-26 19:15:11.540000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225540.0
2021-10-26 19:15:11.560000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225560.0
2021-10-26 19:15:11.580000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225580.0
2021-10-26 19:15:11.600000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225600.0
2021-10-26 19:15:11.620000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225620.0
2021-10-26 19:15:11.640000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225640.0
2021-10-26 19:15:11.660000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225660.0
2021-10-26 19:15:11.680000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225680.0
2021-10-26 19:15:11.700000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225700.0
2021-10-26 19:15:11.720000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225720.0
2021-10-26 19:15:11.740000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225740.0
2021-10-26 19:15:11.760000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225760.0
2021-10-26 19:15:11.780000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225780.0
2021-10-26 19:15:11.800000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225800.0
2021-10-26 19:15:11.820000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225820.0
2021-10-26 19:15:11.840000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225840.0
2021-10-26 19:15:11.860000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225860.0
2021-10-26 19:15:11.880000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225880.0
2021-10-26 19:15:11.900000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225900.0
2021-10-26 19:15:11.920000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225920.0
2021-10-26 19:15:11.940000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225940.0
2021-10-26 19:15:11.960000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225960.0
2021-10-26 19:15:11.980000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5225980.0
2021-10-26 19:15:12+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226000.0
2021-10-26 19:15:12.020000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226020.0
2021-10-26 19:15:12.040000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226040.0
2021-10-26 19:15:12.060000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226060.0
2021-10-26 19:15:12.080000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226080.0
2021-10-26 19:15:12.100000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226100.0
2021-10-26 19:15:12.120000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226120.0
2021-10-26 19:15:12.140000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226140.0
2021-10-26 19:15:12.160000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226160.0
2021-10-26 19:15:12.180000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226180.0
2021-10-26 19:15:12.200000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226200.0
2021-10-26 19:15:12.220000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226220.0
2021-10-26 19:15:12.240000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226240.0
2021-10-26 19:15:12.260000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226260.0
2021-10-26 19:15:12.280000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226280.0
2021-10-26 19:15:12.300000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226300.0
2021-10-26 19:15:12.320000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226320.0
2021-10-26 19:15:12.340000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226340.0
2021-10-26 19:15:12.360000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226360.0
2021-10-26 19:15:12.380000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226380.0
2021-10-26 19:15:12.400000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226400.0
2021-10-26 19:15:12.420000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226420.0
2021-10-26 19:15:12.440000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226440.0
2021-10-26 19:15:12.460000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226460.0
2021-10-26 19:15:12.480000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226480.0
2021-10-26 19:15:12.500000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226500.0
2021-10-26 19:15:12.520000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226520.0
2021-10-26 19:15:12.540000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226540.0
2021-10-26 19:15:12.560000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226560.0
2021-10-26 19:15:12.580000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226580.0
2021-10-26 19:15:12.600000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226600.0
2021-10-26 19:15:12.620000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226620.0
2021-10-26 19:15:12.640000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226640.0
2021-10-26 19:15:12.660000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226660.0
2021-10-26 19:15:12.680000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226680.0
2021-10-26 19:15:12.700000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226700.0
2021-10-26 19:15:12.720000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226720.0
2021-10-26 19:15:12.740000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226740.0
2021-10-26 19:15:12.760000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226760.0
2021-10-26 19:15:12.780000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226780.0
2021-10-26 19:15:12.800000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226800.0
2021-10-26 19:15:12.820000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226820.0
2021-10-26 19:15:12.840000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226840.0
2021-10-26 19:15:12.860000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226860.0
2021-10-26 19:15:12.880000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226880.0
2021-10-26 19:15:12.900000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226900.0
2021-10-26 19:15:12.920000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226920.0
2021-10-26 19:15:12.940000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5226940.0
