,taps,spoint,dips,sdips,beeps,sbeeps,spointless,time_concert,time
2021-10-26 17:49:14.720000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,68720.0,2021-10-26 17:49:14.720000+00:00
2021-10-26 17:49:14.740000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,68740.0,2021-10-26 17:49:14.740000+00:00
2021-10-26 17:49:14.760000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,68760.0,2021-10-26 17:49:14.760000+00:00
2021-10-26 17:49:14.780000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,68780.0,2021-10-26 17:49:14.780000+00:00
2021-10-26 17:49:14.800000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,68800.0,2021-10-26 17:49:14.800000+00:00
2021-10-26 17:49:14.820000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,68820.00000000001,2021-10-26 17:49:14.820000+00:00
2021-10-26 17:49:14.840000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,68840.0,2021-10-26 17:49:14.840000+00:00
2021-10-26 17:49:14.860000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,68860.0,2021-10-26 17:49:14.860000+00:00
2021-10-26 17:49:14.880000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,68880.0,2021-10-26 17:49:14.880000+00:00
2021-10-26 17:49:14.900000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,68900.0,2021-10-26 17:49:14.900000+00:00
2021-10-26 17:49:14.920000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,68920.0,2021-10-26 17:49:14.920000+00:00
2021-10-26 17:49:14.940000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,68940.0,2021-10-26 17:49:14.940000+00:00
2021-10-26 17:49:14.960000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,68960.00000000001,2021-10-26 17:49:14.960000+00:00
2021-10-26 17:49:14.980000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,68980.0,2021-10-26 17:49:14.980000+00:00
2021-10-26 17:49:15+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69000.0,2021-10-26 17:49:15+00:00
2021-10-26 17:49:15.020000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69020.0,2021-10-26 17:49:15.020000+00:00
2021-10-26 17:49:15.040000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69040.0,2021-10-26 17:49:15.040000+00:00
2021-10-26 17:49:15.060000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69060.0,2021-10-26 17:49:15.060000+00:00
2021-10-26 17:49:15.080000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69080.0,2021-10-26 17:49:15.080000+00:00
2021-10-26 17:49:15.100000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69100.00000000001,2021-10-26 17:49:15.100000+00:00
2021-10-26 17:49:15.120000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69120.0,2021-10-26 17:49:15.120000+00:00
2021-10-26 17:49:15.140000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69140.0,2021-10-26 17:49:15.140000+00:00
2021-10-26 17:49:15.160000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69160.0,2021-10-26 17:49:15.160000+00:00
2021-10-26 17:49:15.180000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69180.0,2021-10-26 17:49:15.180000+00:00
2021-10-26 17:49:15.200000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69200.0,2021-10-26 17:49:15.200000+00:00
2021-10-26 17:49:15.220000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69220.0,2021-10-26 17:49:15.220000+00:00
2021-10-26 17:49:15.240000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69240.0,2021-10-26 17:49:15.240000+00:00
2021-10-26 17:49:15.260000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69260.0,2021-10-26 17:49:15.260000+00:00
2021-10-26 17:49:15.280000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69280.0,2021-10-26 17:49:15.280000+00:00
2021-10-26 17:49:15.300000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69300.0,2021-10-26 17:49:15.300000+00:00
2021-10-26 17:49:15.320000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69320.00000000001,2021-10-26 17:49:15.320000+00:00
2021-10-26 17:49:15.340000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69340.0,2021-10-26 17:49:15.340000+00:00
2021-10-26 17:49:15.360000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69360.0,2021-10-26 17:49:15.360000+00:00
2021-10-26 17:49:15.380000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69380.0,2021-10-26 17:49:15.380000+00:00
2021-10-26 17:49:15.400000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69400.0,2021-10-26 17:49:15.400000+00:00
2021-10-26 17:49:15.420000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69420.0,2021-10-26 17:49:15.420000+00:00
2021-10-26 17:49:15.440000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69440.0,2021-10-26 17:49:15.440000+00:00
2021-10-26 17:49:15.460000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69460.00000000001,2021-10-26 17:49:15.460000+00:00
2021-10-26 17:49:15.480000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69480.0,2021-10-26 17:49:15.480000+00:00
2021-10-26 17:49:15.500000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69500.0,2021-10-26 17:49:15.500000+00:00
2021-10-26 17:49:15.520000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69520.0,2021-10-26 17:49:15.520000+00:00
2021-10-26 17:49:15.540000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69540.0,2021-10-26 17:49:15.540000+00:00
2021-10-26 17:49:15.560000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69560.0,2021-10-26 17:49:15.560000+00:00
2021-10-26 17:49:15.580000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69580.0,2021-10-26 17:49:15.580000+00:00
2021-10-26 17:49:15.600000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69600.00000000001,2021-10-26 17:49:15.600000+00:00
2021-10-26 17:49:15.620000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69620.0,2021-10-26 17:49:15.620000+00:00
2021-10-26 17:49:15.640000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69640.0,2021-10-26 17:49:15.640000+00:00
2021-10-26 17:49:15.660000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69660.0,2021-10-26 17:49:15.660000+00:00
2021-10-26 17:49:15.680000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69680.0,2021-10-26 17:49:15.680000+00:00
2021-10-26 17:49:15.700000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69700.0,2021-10-26 17:49:15.700000+00:00
2021-10-26 17:49:15.720000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69720.0,2021-10-26 17:49:15.720000+00:00
2021-10-26 17:49:15.740000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69740.00000000001,2021-10-26 17:49:15.740000+00:00
2021-10-26 17:49:15.760000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69760.0,2021-10-26 17:49:15.760000+00:00
2021-10-26 17:49:15.780000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69780.0,2021-10-26 17:49:15.780000+00:00
2021-10-26 17:49:15.800000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69800.0,2021-10-26 17:49:15.800000+00:00
2021-10-26 17:49:15.820000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69820.00000000001,2021-10-26 17:49:15.820000+00:00
2021-10-26 17:49:15.840000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69840.0,2021-10-26 17:49:15.840000+00:00
2021-10-26 17:49:15.860000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69860.0,2021-10-26 17:49:15.860000+00:00
2021-10-26 17:49:15.880000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69880.0,2021-10-26 17:49:15.880000+00:00
2021-10-26 17:49:15.900000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69900.0,2021-10-26 17:49:15.900000+00:00
2021-10-26 17:49:15.920000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69920.0,2021-10-26 17:49:15.920000+00:00
2021-10-26 17:49:15.940000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69940.0,2021-10-26 17:49:15.940000+00:00
2021-10-26 17:49:15.960000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69960.00000000001,2021-10-26 17:49:15.960000+00:00
2021-10-26 17:49:15.980000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,69980.0,2021-10-26 17:49:15.980000+00:00
2021-10-26 17:49:16+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70000.0,2021-10-26 17:49:16+00:00
2021-10-26 17:49:16.020000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70020.0,2021-10-26 17:49:16.020000+00:00
2021-10-26 17:49:16.040000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70040.0,2021-10-26 17:49:16.040000+00:00
2021-10-26 17:49:16.060000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70060.0,2021-10-26 17:49:16.060000+00:00
2021-10-26 17:49:16.080000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70080.0,2021-10-26 17:49:16.080000+00:00
2021-10-26 17:49:16.100000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70100.00000000001,2021-10-26 17:49:16.100000+00:00
2021-10-26 17:49:16.120000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70120.0,2021-10-26 17:49:16.120000+00:00
2021-10-26 17:49:16.140000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70140.0,2021-10-26 17:49:16.140000+00:00
2021-10-26 17:49:16.160000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70160.0,2021-10-26 17:49:16.160000+00:00
2021-10-26 17:49:16.180000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70180.0,2021-10-26 17:49:16.180000+00:00
2021-10-26 17:49:16.200000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70200.0,2021-10-26 17:49:16.200000+00:00
2021-10-26 17:49:16.220000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70220.0,2021-10-26 17:49:16.220000+00:00
2021-10-26 17:49:16.240000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70240.00000000001,2021-10-26 17:49:16.240000+00:00
2021-10-26 17:49:16.260000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70260.0,2021-10-26 17:49:16.260000+00:00
2021-10-26 17:49:16.280000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70280.0,2021-10-26 17:49:16.280000+00:00
2021-10-26 17:49:16.300000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70300.0,2021-10-26 17:49:16.300000+00:00
2021-10-26 17:49:16.320000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70320.00000000001,2021-10-26 17:49:16.320000+00:00
2021-10-26 17:49:16.340000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70340.0,2021-10-26 17:49:16.340000+00:00
2021-10-26 17:49:16.360000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70360.0,2021-10-26 17:49:16.360000+00:00
2021-10-26 17:49:16.380000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70380.0,2021-10-26 17:49:16.380000+00:00
2021-10-26 17:49:16.400000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70400.0,2021-10-26 17:49:16.400000+00:00
2021-10-26 17:49:16.420000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70420.0,2021-10-26 17:49:16.420000+00:00
2021-10-26 17:49:16.440000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70440.0,2021-10-26 17:49:16.440000+00:00
2021-10-26 17:49:16.460000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70460.00000000001,2021-10-26 17:49:16.460000+00:00
2021-10-26 17:49:16.480000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70480.0,2021-10-26 17:49:16.480000+00:00
2021-10-26 17:49:16.500000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70500.0,2021-10-26 17:49:16.500000+00:00
2021-10-26 17:49:16.520000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70520.0,2021-10-26 17:49:16.520000+00:00
2021-10-26 17:49:16.540000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70540.0,2021-10-26 17:49:16.540000+00:00
2021-10-26 17:49:16.560000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70560.0,2021-10-26 17:49:16.560000+00:00
2021-10-26 17:49:16.580000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70580.0,2021-10-26 17:49:16.580000+00:00
2021-10-26 17:49:16.600000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70600.00000000001,2021-10-26 17:49:16.600000+00:00
2021-10-26 17:49:16.620000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70620.0,2021-10-26 17:49:16.620000+00:00
2021-10-26 17:49:16.640000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70640.0,2021-10-26 17:49:16.640000+00:00
2021-10-26 17:49:16.660000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70660.0,2021-10-26 17:49:16.660000+00:00
2021-10-26 17:49:16.680000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70680.0,2021-10-26 17:49:16.680000+00:00
2021-10-26 17:49:16.700000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70700.0,2021-10-26 17:49:16.700000+00:00
2021-10-26 17:49:16.720000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70720.0,2021-10-26 17:49:16.720000+00:00
2021-10-26 17:49:16.740000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70740.00000000001,2021-10-26 17:49:16.740000+00:00
2021-10-26 17:49:16.760000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70760.0,2021-10-26 17:49:16.760000+00:00
2021-10-26 17:49:16.780000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70780.0,2021-10-26 17:49:16.780000+00:00
2021-10-26 17:49:16.800000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70800.0,2021-10-26 17:49:16.800000+00:00
2021-10-26 17:49:16.820000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70820.00000000001,2021-10-26 17:49:16.820000+00:00
2021-10-26 17:49:16.840000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70840.0,2021-10-26 17:49:16.840000+00:00
2021-10-26 17:49:16.860000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70860.0,2021-10-26 17:49:16.860000+00:00
2021-10-26 17:49:16.880000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70880.0,2021-10-26 17:49:16.880000+00:00
2021-10-26 17:49:16.900000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70900.0,2021-10-26 17:49:16.900000+00:00
2021-10-26 17:49:16.920000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70920.0,2021-10-26 17:49:16.920000+00:00
2021-10-26 17:49:16.940000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70940.0,2021-10-26 17:49:16.940000+00:00
2021-10-26 17:49:16.960000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70960.00000000001,2021-10-26 17:49:16.960000+00:00
2021-10-26 17:49:16.980000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,70980.0,2021-10-26 17:49:16.980000+00:00
2021-10-26 17:49:17+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71000.0,2021-10-26 17:49:17+00:00
2021-10-26 17:49:17.020000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71020.0,2021-10-26 17:49:17.020000+00:00
2021-10-26 17:49:17.040000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71040.0,2021-10-26 17:49:17.040000+00:00
2021-10-26 17:49:17.060000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71060.0,2021-10-26 17:49:17.060000+00:00
2021-10-26 17:49:17.080000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71080.0,2021-10-26 17:49:17.080000+00:00
2021-10-26 17:49:17.100000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71100.00000000001,2021-10-26 17:49:17.100000+00:00
2021-10-26 17:49:17.120000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71120.0,2021-10-26 17:49:17.120000+00:00
2021-10-26 17:49:17.140000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71140.0,2021-10-26 17:49:17.140000+00:00
2021-10-26 17:49:17.160000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71160.0,2021-10-26 17:49:17.160000+00:00
2021-10-26 17:49:17.180000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71180.0,2021-10-26 17:49:17.180000+00:00
2021-10-26 17:49:17.200000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71200.0,2021-10-26 17:49:17.200000+00:00
2021-10-26 17:49:17.220000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71220.0,2021-10-26 17:49:17.220000+00:00
2021-10-26 17:49:17.240000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71240.00000000001,2021-10-26 17:49:17.240000+00:00
2021-10-26 17:49:17.260000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71260.0,2021-10-26 17:49:17.260000+00:00
2021-10-26 17:49:17.280000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71280.0,2021-10-26 17:49:17.280000+00:00
2021-10-26 17:49:17.300000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71300.0,2021-10-26 17:49:17.300000+00:00
2021-10-26 17:49:17.320000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71320.00000000001,2021-10-26 17:49:17.320000+00:00
2021-10-26 17:49:17.340000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71340.0,2021-10-26 17:49:17.340000+00:00
2021-10-26 17:49:17.360000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71360.0,2021-10-26 17:49:17.360000+00:00
2021-10-26 17:49:17.380000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71380.0,2021-10-26 17:49:17.380000+00:00
2021-10-26 17:49:17.400000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71400.0,2021-10-26 17:49:17.400000+00:00
2021-10-26 17:49:17.420000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71420.0,2021-10-26 17:49:17.420000+00:00
2021-10-26 17:49:17.440000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71440.0,2021-10-26 17:49:17.440000+00:00
2021-10-26 17:49:17.460000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71460.00000000001,2021-10-26 17:49:17.460000+00:00
2021-10-26 17:49:17.480000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71480.0,2021-10-26 17:49:17.480000+00:00
2021-10-26 17:49:17.500000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71500.0,2021-10-26 17:49:17.500000+00:00
2021-10-26 17:49:17.520000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71520.0,2021-10-26 17:49:17.520000+00:00
2021-10-26 17:49:17.540000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71540.0,2021-10-26 17:49:17.540000+00:00
2021-10-26 17:49:17.560000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71560.0,2021-10-26 17:49:17.560000+00:00
2021-10-26 17:49:17.580000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71580.0,2021-10-26 17:49:17.580000+00:00
2021-10-26 17:49:17.600000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71600.00000000001,2021-10-26 17:49:17.600000+00:00
2021-10-26 17:49:17.620000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71620.0,2021-10-26 17:49:17.620000+00:00
2021-10-26 17:49:17.640000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71640.0,2021-10-26 17:49:17.640000+00:00
2021-10-26 17:49:17.660000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71660.0,2021-10-26 17:49:17.660000+00:00
2021-10-26 17:49:17.680000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71680.0,2021-10-26 17:49:17.680000+00:00
2021-10-26 17:49:17.700000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71700.0,2021-10-26 17:49:17.700000+00:00
2021-10-26 17:49:17.720000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71720.0,2021-10-26 17:49:17.720000+00:00
2021-10-26 17:49:17.740000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71740.00000000001,2021-10-26 17:49:17.740000+00:00
2021-10-26 17:49:17.760000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71760.0,2021-10-26 17:49:17.760000+00:00
2021-10-26 17:49:17.780000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71780.0,2021-10-26 17:49:17.780000+00:00
2021-10-26 17:49:17.800000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71800.0,2021-10-26 17:49:17.800000+00:00
2021-10-26 17:49:17.820000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71820.00000000001,2021-10-26 17:49:17.820000+00:00
2021-10-26 17:49:17.840000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71840.0,2021-10-26 17:49:17.840000+00:00
2021-10-26 17:49:17.860000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71860.0,2021-10-26 17:49:17.860000+00:00
2021-10-26 17:49:17.880000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71880.0,2021-10-26 17:49:17.880000+00:00
2021-10-26 17:49:17.900000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71900.0,2021-10-26 17:49:17.900000+00:00
2021-10-26 17:49:17.920000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71920.0,2021-10-26 17:49:17.920000+00:00
2021-10-26 17:49:17.940000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71940.0,2021-10-26 17:49:17.940000+00:00
2021-10-26 17:49:17.960000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71960.00000000001,2021-10-26 17:49:17.960000+00:00
2021-10-26 17:49:17.980000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,71980.0,2021-10-26 17:49:17.980000+00:00
2021-10-26 17:49:18+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,2021-10-26 17:49:18+00:00
2021-10-26 17:49:18.020000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,72020.0,2021-10-26 17:49:18.020000+00:00
2021-10-26 17:49:18.040000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,72040.0,2021-10-26 17:49:18.040000+00:00
2021-10-26 17:49:18.060000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,72060.0,2021-10-26 17:49:18.060000+00:00
2021-10-26 17:49:18.080000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,72080.0,2021-10-26 17:49:18.080000+00:00
2021-10-26 17:49:18.100000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,72100.00000000001,2021-10-26 17:49:18.100000+00:00
2021-10-26 17:49:18.120000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,72120.0,2021-10-26 17:49:18.120000+00:00
2021-10-26 17:49:18.140000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,72140.0,2021-10-26 17:49:18.140000+00:00
2021-10-26 17:49:18.160000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,72160.0,2021-10-26 17:49:18.160000+00:00
2021-10-26 17:49:18.180000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,72180.0,2021-10-26 17:49:18.180000+00:00
2021-10-26 17:49:18.200000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,72200.0,2021-10-26 17:49:18.200000+00:00
2021-10-26 17:49:18.220000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,72220.0,2021-10-26 17:49:18.220000+00:00
2021-10-26 17:49:18.240000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,72240.00000000001,2021-10-26 17:49:18.240000+00:00
2021-10-26 17:49:18.260000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,72260.0,2021-10-26 17:49:18.260000+00:00
2021-10-26 17:49:18.280000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,72280.0,2021-10-26 17:49:18.280000+00:00
2021-10-26 17:49:18.300000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,72300.0,2021-10-26 17:49:18.300000+00:00
2021-10-26 17:49:18.320000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,72320.00000000001,2021-10-26 17:49:18.320000+00:00
2021-10-26 17:49:18.340000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,72340.0,2021-10-26 17:49:18.340000+00:00
2021-10-26 17:49:18.360000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,72360.0,2021-10-26 17:49:18.360000+00:00
2021-10-26 17:49:18.380000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,72380.0,2021-10-26 17:49:18.380000+00:00
2021-10-26 17:49:18.400000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,72400.0,2021-10-26 17:49:18.400000+00:00
2021-10-26 17:49:18.420000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,72420.0,2021-10-26 17:49:18.420000+00:00
2021-10-26 17:49:18.440000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,72440.0,2021-10-26 17:49:18.440000+00:00
2021-10-26 17:49:18.460000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,72460.00000000001,2021-10-26 17:49:18.460000+00:00
2021-10-26 17:49:18.480000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,72480.0,2021-10-26 17:49:18.480000+00:00
2021-10-26 17:49:18.500000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,72500.0,2021-10-26 17:49:18.500000+00:00
2021-10-26 17:49:18.520000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,72520.0,2021-10-26 17:49:18.520000+00:00
2021-10-26 17:49:18.540000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,72540.0,2021-10-26 17:49:18.540000+00:00
2021-10-26 17:49:18.560000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,72560.0,2021-10-26 17:49:18.560000+00:00
2021-10-26 17:49:18.580000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,72580.0,2021-10-26 17:49:18.580000+00:00
2021-10-26 17:49:18.600000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,72600.00000000001,2021-10-26 17:49:18.600000+00:00
